external_id,purchase_collection
product_template_12LO0215_244395,LIT
product_template_11LO0215_632423,HUG
product_template_11LO0275_329534,LIT
product_template_12LO0221_606351,LIT
product_template_9604_8789f5f1,LIT
product_template_11LO0231_528868,LIT
product_template_12LO0222_492308,LIT
product_template_12SK5901_978943,STH
product_template_11SK5901_155430,STH
product_template_11SK4911_313031,STH
product_template_12SK4901_891062,STH
product_template_11SK4901_285730,STH
product_template_12SK4911_956678,STH
product_template_12SK4921_597662,STH
product_template_11SK4921_520891,STH
product_template_12SK4931_652582,STH
product_template_11SK4931_253081,STH
product_template_12SK4991_850889,STH
product_template_11SK4991_319109,STH
product_template_9702_b8c8c9fe,PCN
product_template_10380_1155a4d9,VLS
product_template_10579_d518ca96,VLS
product_template_TAPI_71191_862846,BRD
product_template_TAPI_71185_959640,BRD
product_template_TAPI_71192_761049,BRD
product_template_TAPI_71186_580029,BRD
product_template_TAPI_71193_445275,BRD
product_template_TAPI_71187_966117,BRD
product_template_TAPI_71194_741075,BRD
product_template_TAPI_71188_169938,BRD
product_template_TAPI_71195_950298,BRD
product_template_TAPI_71189_888635,BRD
product_template_TAPI_71190_489608,BRD
product_template_TAPI_71184_168676,BRD
product_template_TAPI_74249_733758,SEN
product_template_9377_1be33008,MAV
product_template_8423_d6f94d85,HUG
product_template_9381_eb465a3e,MAV
product_template_TAPI_74210_520482,GIN
product_template_TAPI_74230_307365,GIN
product_template_TAPI_74267_966059,GIN
product_template_9724_dd13e5d8,GIN
product_template_9623_91147b83,HUG
product_template_9475_b8b68954,SEN
product_template_9517_9c3e1cc6,SEN
product_template_9719_c05504ac,SEN
product_template_TAPI_74244_432534,SEN
product_template_9707_ba0908ac,SEN
product_template_9711_ed69c95c,SEN
product_template_9715_c1c9ccb5,SEN
product_template_9627_e9c316c5,HUG
product_template_9720_69ea7d97,SEN
product_template_9703_413240e1,SEN
product_template_9708_7d487c9c,SEN
product_template_9712_118c97a9,SEN
product_template_9716_eb56819a,SEN
product_template_9701_80e2f3ee,PCN
product_template_10379_48670be4,VLS
product_template_10580_472c3035,VLS
product_template_10008_95636fb9,BRD
product_template_10004_bbb0774a,BRD
product_template_10009_63c58564,BRD
product_template_9999_efd5639a,BRD
product_template_10010_f5ccacc8,BRD
product_template_10002_ff35a432,BRD
product_template_10011_71cb6bc1,BRD
product_template_10003_c0947e26,BRD
product_template_10012_06787284,BRD
product_template_10006_0ce2e1db,BRD
product_template_10007_d7799157,BRD
product_template_10005_fb640682,BRD
product_template_9706_11fd8e7f,SEN
product_template_9376_562afba8,MAV
product_template_8547_740afdad,HUG
product_template_9378_6fa566f2,MAV
product_template_9935_808aaf5e,GIN
product_template_9693_8d168b7a,GIN
product_template_9723_ff16b0df,GIN
product_template_9725_ffbd2ce2,GIN
product_template_9625_23d11b19,HUG
product_template_9476_04edc12d,SEN
product_template_9515_8f93fed7,SEN
product_template_9626_96942130,HUG
product_template_9721_77e2346a,SEN
product_template_9705_b586df9d,SEN
product_template_9709_9be6fd46,SEN
product_template_9713_a5efcc3b,SEN
product_template_9717_aa51cc43,SEN
product_template_9722_b8e1ab05,SEN
product_template_9704_8a87d334,SEN
product_template_9710_3b678b2d,SEN
product_template_9714_8b079198,SEN
product_template_9718_599a6ed2,SEN
product_template_9570_70b34282,SEN
product_template_TAPI_74243_874212,TAPIZADOS
product_template_TAPI_71361_284710,TAPIZADOS
product_template_TAPI_71356_638755,TAPIZADOS
product_template_12005_17a2df9d,CRT
product_template_12006_00de8aeb,CRT
product_template_11620_c9cd9015,CRT
product_template_12002_8fde7602,CRT
product_template_12003_4435b758,CRT
product_template_12004_fa33d0e0,CRT
product_template_11568_68204939,CRT
product_template_11569_cc3f85f8,CRT
product_template_11605_2309fb1f,CRT
product_template_11606_e01d4fd8,CRT
product_template_11608_20dd9b87,CRT
product_template_11607_8d9a58b7,CRT
product_template_11570_901a931a,CRT
product_template_11602_b82847c1,CRT
product_template_11603_9144b58f,CRT
product_template_11571_148858b9,CRT
product_template_11970_8c76e9dc,CRT
product_template_11971_49070399,CRT
product_template_11972_321f2ffd,CRT
product_template_11973_926fee43,CRT
product_template_11974_eae2fb26,CRT
product_template_11975_da0c4e27,CRT
product_template_11976_c47524ca,CRT
product_template_11977_ab758685,CRT
product_template_11978_a3998cda,CRT
product_template_11979_7278a259,CRT
product_template_11980_57c086e2,CRT
product_template_11981_515a089b,CRT
product_template_11387_c15f1e79,SSX
product_template_TAPI_71357_542429,TAPIZADOS
product_template_TAPI_71358_656330,TAPIZADOS
product_template_9578_cee6ebeb,SEN
product_template_9575_6cac854b,SEN
product_template_9577_8c3e5008,SEN
product_template_9576_090aeba1,SEN
product_template_11519_b908b30c,VLS
product_template_11515_69a05519,VLS
product_template_11512_8bd58f73,VLS
product_template_11516_e25ed0b6,VLS
product_template_11513_6050435f,VLS
product_template_11517_ee8eef90,VLS
product_template_11514_90ecfff3,VLS
product_template_11518_e930fcf6,VLS
product_template_9557_c2ac1124,DUN
product_template_9556_f0e490a5,DUN
product_template_8635_6f43bff1,STH
product_template_8636_3aaf27d7,STH
product_template_8629_117d16bf,STH
product_template_8630_057014c8,STH
product_template_8422_be8d95e9,STH
product_template_8421_6acaba58,STH
product_template_11912_6e1ac40d,MLM
product_template_9831_f005543f,LIT
product_template_71257_945855,TORNILLERA
product_template_11803_3044719e,LIT
product_template_NC014MP_526244,NCL
product_template_13038_a0846326,MLM
product_template_13040_b2f1b4a6,MLM
product_template_13114_1e9e0ab0,MLM
product_template_13112_c54a4152,MLM
product_template_13037_e72472d2,MLM
product_template_13039_f7bc082d,MLM
product_template_13113_c44e3bbf,MLM
product_template_13111_293503d5,MLM
product_template_13319_8cdb9cdb,MLM
product_template_13321_22fadb2c,MLM
product_template_13318_0d8c3218,MLM
product_template_13320_d4b950e4,MLM
product_template_13041_cfb1bb0c,ESTRUCTURA METALICA
product_template_13043_52ce5dd9,ESTRUCTURA METALICA
product_template_13045_0a8e52e0,ESTRUCTURA METALICA
product_template_13046_6e4fbea8,ESTRUCTURA METALICA
product_template_11622_54a898a1,TELA
product_template_11623_d521f19c,TELA
product_template_11624_ca661a44,TELA
product_template_8540_7031ff33,TELA
product_template_8398_38cb31f5,TELA
product_template_9382_ef77114a,TELA
product_template_9379_a7ee887d,TELA
product_template_10000_bf4ca34b,TELA
product_template_10001_86f8fb9a,TELA
product_template_9425_a0b39173,TELA
product_template_9424_597b653a,TELA
product_template_8882_cb3f0d60,MLM
product_template_8860_e9ebbf6f,MLM
product_template_8909_dd73ea38,MLM
product_template_12098_d8ad101b,DUN
product_template_71318_989613,LIT
product_template_71317_909397,PULIMENTO
product_template_13072_0421da06,TAC
product_template_10322_eb3a4ae7,PULIMENTO
product_template_10045_0bc984e2,PULIMENTO
product_template_12385_150d4ccc,HERRAJE
product_template_12386_a391014d,HERRAJE
product_template_8941_17480668,EMBALAJE
product_template_74254_659844,ELECTRIFICACION
product_template_9995_7f809936,LUC
product_template_11287_106a63d4,TORNILLERA
product_template_9829_2cc42748,LIT
product_template_9806_4b72a92e,TORNILLERA
product_template_70171_167727,LIT
product_template_10957_191146e0,MLM
product_template_11454_61469ccd,ESTRUCTURA METALICA PINTADA
product_template_12015_9255dd76,LIT
product_template_9480_52e55703,CHC
product_template_8706_7c78a20e,TORNILLERA
product_template_9778_1d675091,TORNILLERA
product_template_11601_98fe7d8a,TORNILLERA
product_template_13152_6fd47d2a,TORNILLERA
product_template_10887_ee1ec47b,TAC
product_template_11950_ae8cdba1,TORNILLERA
product_template_11383_21ae0db3,STH
product_template_11324_d0f3d148,TORNILLERA
product_template_11323_3517d3ec,TORNILLERA
product_template_12840_17e6a169,TORNILLERA
product_template_11332_03af71bb,TORNILLERA
product_template_12491_72639ff1,TORNILLERA
product_template_9827_8078fb07,TORNILLERA
product_template_9590_b4a7e1d6,TORNILLERA
product_template_11401_d5fb46e9,TORNILLERA
product_template_11548_5038d359,TORNILLERA
product_template_8444_c95144f0,TORNILLERA
product_template_8634_4781a1b4,TORNILLERA
product_template_PINT_HE98786_607618,TORNILLERA
product_template_8728_958f0a35,TORNILLERA
product_template_9885_81562ea8,ERN
product_template_9051_f343c6f3,TORNILLERA
product_template_9050_fb780d56,STH
product_template_8443_acb892e6,TORNILLERA
product_template_9799_e259bdc0,TORNILLERA
product_template_8602_c7e13436,TORNILLERA
product_template_8381_d14fb614,TORNILLERA
product_template_9818_c9d9da9b,TORNILLERA
product_template_11951_e412daa5,TORNILLERA
product_template_13151_8d401035,TORNILLERA
product_template_12016_9e76dda7,TORNILLERA
product_template_12026_01390489,TORNILLERA
product_template_12934_7ed4b1ed,TORNILLERA
product_template_12841_75cf14c1,TORNILLERA
product_template_9889_629434f9,TORNILLERA
product_template_8765_5d83056a,TORNILLERA
product_template_9486_2741b65f,TORNILLERA
product_template_8632_eac224f8,TORNILLERA
product_template_8417_e1f1911e,HUG
product_template_9502_33f74557,TORNILLERA
product_template_9833_e35a0976,TORNILLERA
product_template_8746_f32ccf8f,ERN
product_template_8587_c11d5077,TORNILLERA
product_template_13419_8b944f56,TORNILLERA
product_template_10798_1e9c1131,TORNILLERA
product_template_8385_f8ea83f8,TORNILLERA
product_template_10799_58709dc8,TORNILLERA
product_template_9513_12b30792,TORNILLERA
product_template_8744_e14fb4ee,TORNILLERA
product_template_9788_cd090e78,TORNILLERA
product_template_8588_fd4a7951,TORNILLERA
product_template_9491_a289ac50,TORNILLERA
product_template_9454_3a3c2714,TORNILLERA
product_template_9509_4d5a008d,TORNILLERA
product_template_9832_f9ab03b7,TORNILLERA
product_template_9879_7eb59c8e,TORNILLERA
product_template_9807_542f6b44,TORNILLERA
product_template_9492_ae42efde,SEN
product_template_13378_c6a1a9f4,TORNILLERA
product_template_8576_50dab007,TORNILLERA
product_template_8364_04d63023,TORNILLERA
product_template_9504_28c25439,TORNILLERA
product_template_8365_9374a2ba,TORNILLERA
product_template_9866_0db9cf1e,VLS
product_template_9825_eacb20d9,TORNILLERA
product_template_9495_62a02393,TORNILLERA
product_template_9044_88017294,TORNILLERA
product_template_9790_ebddbea6,TORNILLERA
product_template_71491_391531,TORNILLERA
product_template_9510_46b4a57e,HUG
product_template_8625_f0c3469b,TORNILLERA
product_template_70547_396178,TORNILLERA
product_template_8600_5c940068,TORNILLERA
product_template_9753_0f4b9641,TORNILLERA
product_template_8584_34fcb00a,TORNILLERA
product_template_78978_790621,TORNILLERA
product_template_8575_130a54bf,TORNILLERA
product_template_8390_89a4014a,TORNILLERA
product_template_9786_1592877f,TORNILLERA
product_template_10471_59bf2c7e,ELECTRIFICACION
product_template_9065_97d98eb7,RIO
product_template_12965_367622f4,MTS
product_template_12SM0221_570191,TABLERO MECANIZADO
product_template_9337_fd86ad9d,TABLERO MECANIZADO
product_template_12SM0101_128762,TABLERO MECANIZADO
product_template_11SM0101_501473,TABLERO MECANIZADO
product_template_12SM0121_488653,TABLERO MECANIZADO
product_template_11SM0121_651147,TABLERO MECANIZADO
product_template_12SM0102_804631,TABLERO MECANIZADO
product_template_11SM0102_465568,TABLERO MECANIZADO
product_template_12SM0122_180062,TABLERO MECANIZADO
product_template_11SM0122_949337,TABLERO MECANIZADO
product_template_10483_7e78f82a,TABLERO MECANIZADO
product_template_12ST0010_584001,STH
product_template_11ST0010_528659,STH
product_template_12MT0611MP_463415,MLM
product_template_12MT0621MP_618531,MLM
product_template_11MT0621MP_862771,MTS
product_template_74256_697299,ELECTRIFICACION
product_template_74053_231815,ELECTRIFICACION
product_template_70125_611246,ELECTRIFICACION
product_template_70123_270446,ELECTRIFICACION
product_template_13625_67519d30,MADERA
product_template_12CH3030_753198,CHC
product_template_11CH3030_303847,BRD
product_template_9762_9c135085,FIA
product_template_35TA0161_326834,TAC
product_template_8570_0b9b1501,SSX
product_template_8558_06953527,SSX
product_template_8573_6cc556ce,SSX
product_template_8561_e798b848,SSX
product_template_11366_3f3012cf,SSX
product_template_11221_bc9590f9,SSX
product_template_10599_9b7e284c,SSX
product_template_10426_5fbf280f,MGT
product_template_35TA0061_706851,TAC
product_template_9595_a7c4b40b,LIT
product_template_11LT5575_988642,LIT
product_template_12LT5576_207872,LIT
product_template_11LT5576_532524,LIT
product_template_8571_666ef709,SSX
product_template_8559_4fff8433,SSX
product_template_8574_12baf3f2,SSX
product_template_8562_caae5b26,SSX
product_template_10797_2f97fdbc,SSX
product_template_12CH4030_219475,CHC
product_template_11CH4030_565362,BRD
product_template_8846_6cc53603,DUN
product_template_9981_ae58cb1c,LUC
product_template_12LO0951_699002,LIT
product_template_11LO0951_928347,LIT
product_template_12TM2006_128491,TAC
product_template_12LO0041_861239,LIT
product_template_11LO0041_470483,HUG
product_template_12LO0091_536718,LIT
product_template_11LO0091_815784,HUG
product_template_11LO0181_828732,HUG
product_template_12SK2030_253765,STH
product_template_11SK2030_884084,STH
product_template_10458_35d85af6,TABLERO MECANIZADO
product_template_12LO0281_768360,LIT
product_template_12LO0291_624750,LIT
product_template_11LO0291_759404,LIT
product_template_11LO0281_754597,LIT
product_template_9951_1803cb38,FIA
product_template_9953_09412aa8,FIA
product_template_35LO0901_618319,LIT
product_template_8854_2f53589e,TABLERO MECANIZADO
product_template_8855_252e4aac,TABLERO MECANIZADO
product_template_12MB2013_811704,TABLERO MECANIZADO
product_template_11MB2013_276591,TABLERO MECANIZADO
product_template_12MB2113_198532,TABLERO MECANIZADO
product_template_11MB2113_343980,TABLERO MECANIZADO
product_template_12LP0641_204932,TABLERO MECANIZADO
product_template_11LP0641_304405,LIT
product_template_11LP0642_905414,LIT
product_template_12LP0642_497307,TABLERO MECANIZADO
product_template_12LP0643_604212,TABLERO MECANIZADO
product_template_11LP0643_880392,LIT
product_template_12LP0651_610709,TABLERO MECANIZADO
product_template_11LP0651_599823,LIT
product_template_12LP0652_838839,TABLERO MECANIZADO
product_template_11LP0652_130814,LIT
product_template_12LP0653_423302,TABLERO MECANIZADO
product_template_11LP0653_467051,LIT
product_template_11SK6011_440595,STH
product_template_11VL6031_289368,VLS
product_template_10589_ac2512a8,MLM
product_template_10588_7fd48b21,MLM
product_template_12578_da0d6def,SSX
